model,protein
X-1173,16564
X-1173,12294
X-1173,7497
X-1173,7856
X-1173,10771
X-1173,5110
X-1173,5516
X-1173,10376
X-1199,16086
X-1199,16086
X-1199,13661
X-1199,8855
X-1199,12526
X-1199,8819
X-1199,8233
X-1199,2548
X-1199,9492
X-1199,2280
X-1199,15960
X-1199,7273
X-1199,2242
X-1199,8555
X-1199,5496
X-1199,15810
X-1199,15292
X-1199,186
X-1199,10967
X-1199,15042
X-1199,8693
X-1199,7666
X-1199,7118
X-1199,5387
X-1199,14800
X-1199,2582
X-1199,15378
X-1199,3308
X-1199,11191
X-1199,848
X-1199,12631
X-1199,15080
X-1199,12704
X-1199,13973
X-1199,11026
X-1199,15272
X-1199,16993
X-1199,11362
X-1199,12008
X-1199,9165
X-1199,15853
X-1199,4887
X-1199,11438
X-1199,2139
X-1199,16708
X-1199,9676
X-1199,17092
X-1199,15792
X-1199,12277
X-1199,16441
X-1199,6115
X-1199,13992
X-1199,13887
X-1199,8106
X-1199,14488
X-1199,10665
X-1199,10779
X-1199,12126
X-1199,15793
X-1199,723
X-1199,8232
X-1199,16586
X-1199,12375
X-1199,16199
X-1199,15967
X-1199,8229
X-1199,15123
X-1199,13425
X-1199,12445
X-1199,14775
X-1199,16191
X-1199,14718
X-1199,5539
X-1199,5673
X-1199,2391
X-1199,15850
X-1199,8234
X-1199,6423
X-1199,16860
X-1199,3186
X-1199,13227
X-1199,15394
X-1199,13324
X-1199,6145
X-1199,1513
X-1199,13736
X-1199,16374
X-1199,7903
X-1199,15186
X-1199,8223
X-1199,14523
X-1199,15369
X-1199,8499
X-1199,3245
X-1199,12621
X-1199,3502
X-1199,8236
X-1199,10617
X-1199,16426
X-1199,11633
X-1199,7670
X-1199,12706
X-1199,4967
X-1199,9703
X-1199,9666
X-1199,9671
X-1199,4390
X-1199,9561
X-1199,4067
X-1199,4066
X-1199,15228
X-1199,967
X-1199,11669
X-1199,16564
X-1199,12294
X-1199,16141
X-1199,10376
X-1210,16086
X-1210,16086
X-1210,1579
X-1210,13661
X-1210,4544
X-1210,12526
X-1210,8233
X-1210,4559
X-1210,2280
X-1210,1233
X-1210,15960
X-1210,7273
X-1210,8555
X-1210,6308
X-1210,1333
X-1210,5496
X-1210,15810
X-1210,11921
X-1210,16327
X-1210,15292
X-1210,12518
X-1210,14355
X-1210,10967
X-1210,864
X-1210,15042
X-1210,6335
X-1210,4076
X-1210,703
X-1210,7666
X-1210,7118
X-1210,5387
X-1210,15229
X-1210,1021
X-1210,2582
X-1210,15378
X-1210,11191
X-1210,16452
X-1210,848
X-1210,5384
X-1210,10125
X-1210,15080
X-1210,10647
X-1210,12933
X-1210,12704
X-1210,13973
X-1210,11026
X-1210,10210
X-1210,15272
X-1210,12008
X-1210,9165
X-1210,15853
X-1210,15737
X-1210,1675
X-1210,4887
X-1210,10208
X-1210,9676
X-1210,17103
X-1210,15792
X-1210,15816
X-1210,12277
X-1210,16441
X-1210,6814
X-1210,13948
X-1210,4700
X-1210,8106
X-1210,9454
X-1210,8250
X-1210,10665
X-1210,10779
X-1210,9093
X-1210,12126
X-1210,12652
X-1210,16166
X-1210,15793
X-1210,625
X-1210,723
X-1210,8232
X-1210,16586
X-1210,12375
X-1210,16177
X-1210,16199
X-1210,15967
X-1210,14758
X-1210,8229
X-1210,15123
X-1210,13425
X-1210,14608
X-1210,2010
X-1210,14775
X-1210,16191
X-1210,14718
X-1210,5539
X-1210,5673
X-1210,9981
X-1210,10289
X-1210,2391
X-1210,15850
X-1210,8234
X-1210,6423
X-1210,16860
X-1210,3186
X-1210,13227
X-1210,15394
X-1210,13324
X-1210,16278
X-1210,6145
X-1210,1513
X-1210,13736
X-1210,16374
X-1210,7903
X-1210,15186
X-1210,8223
X-1210,14523
X-1210,15369
X-1210,8499
X-1210,9639
X-1210,3245
X-1210,16413
X-1210,12621
X-1210,3502
X-1210,8236
X-1210,10617
X-1210,16426
X-1210,11633
X-1210,7670
X-1210,12706
X-1210,4967
X-1210,11257
X-1210,3217
X-1210,9666
X-1210,9700
X-1210,9671
X-1210,4390
X-1210,3195
X-1210,11521
X-1210,4803
X-1210,7422
X-1210,9561
X-1210,4067
X-1210,4066
X-1210,15228
X-1210,967
X-1210,11669
X-1210,853
X-1210,16564
X-1210,2288
X-1210,7497
X-1210,7856
X-1210,11527
X-1210,5110
X-1210,329
X-1210,12615
X-1234,16086
X-1234,16086
X-1234,13661
X-1234,12526
X-1234,8233
X-1234,15739
X-1234,2280
X-1234,1233
X-1234,4121
X-1234,4014
X-1234,15960
X-1234,11662
X-1234,14086
X-1234,8555
X-1234,7477
X-1234,15810
X-1234,11921
X-1234,15292
X-1234,12544
X-1234,10967
X-1234,16068
X-1234,6086
X-1234,1935
X-1234,864
X-1234,9938
X-1234,14694
X-1234,15042
X-1234,6335
X-1234,12914
X-1234,4076
X-1234,2203
X-1234,6047
X-1234,12265
X-1234,7666
X-1234,12164
X-1234,7118
X-1234,5387
X-1234,552
X-1234,15200
X-1234,15229
X-1234,1021
X-1234,2582
X-1234,4326
X-1234,15378
X-1234,3308
X-1234,11191
X-1234,848
X-1234,15080
X-1234,12062
X-1234,12933
X-1234,5074
X-1234,9810
X-1234,7414
X-1234,10210
X-1234,15272
X-1234,12021
X-1234,996
X-1234,16993
X-1234,13356
X-1234,12008
X-1234,15853
X-1234,10478
X-1234,15737
X-1234,12633
X-1234,1675
X-1234,4887
X-1234,2139
X-1234,13270
X-1234,9676
X-1234,16170
X-1234,15792
X-1234,15816
X-1234,12277
X-1234,4467
X-1234,16441
X-1234,479
X-1234,5806
X-1234,13948
X-1234,10553
X-1234,6256
X-1234,10532
X-1234,14798
X-1234,4700
X-1234,2414
X-1234,2872
X-1234,2314
X-1234,8106
X-1234,15774
X-1234,14018
X-1234,14488
X-1234,10665
X-1234,10779
X-1234,9093
X-1234,5383
X-1234,12126
X-1234,12652
X-1234,5493
X-1234,16166
X-1234,15793
X-1234,625
X-1234,723
X-1234,8232
X-1234,16586
X-1234,12375
X-1234,16177
X-1234,16199
X-1234,8231
X-1234,15967
X-1234,14758
X-1234,8229
X-1234,15123
X-1234,13425
X-1234,14608
X-1234,12445
X-1234,2010
X-1234,14775
X-1234,16191
X-1234,3341
X-1234,14718
X-1234,5539
X-1234,5673
X-1234,17148
X-1234,9981
X-1234,14136
X-1234,7725
X-1234,10289
X-1234,2391
X-1234,15850
X-1234,8234
X-1234,6423
X-1234,16860
X-1234,3186
X-1234,13227
X-1234,15394
X-1234,13324
X-1234,16278
X-1234,6145
X-1234,1513
X-1234,13736
X-1234,16374
X-1234,7903
X-1234,15186
X-1234,8223
X-1234,4438
X-1234,14523
X-1234,15369
X-1234,8499
X-1234,3245
X-1234,12621
X-1234,3502
X-1234,8236
X-1234,10617
X-1234,16426
X-1234,11633
X-1234,7670
X-1234,12706
X-1234,4967
X-1234,8238
X-1234,9703
X-1234,3217
X-1234,9671
X-1234,809
X-1234,10219
X-1234,9561
X-1234,2340
X-1234,15228
X-1234,14604
X-1234,3999
X-1234,967
X-1234,11669
X-1234,853
X-1234,16564
X-1234,12294
X-1234,7497
X-1234,10771
X-1234,5110
X-1234,5516
X-1234,10376
X-1234,12615
X-1256,16086
X-1256,16086
X-1256,13661
X-1256,12526
X-1256,8233
X-1256,15739
X-1256,9492
X-1256,2280
X-1256,15960
X-1256,7273
X-1256,15810
X-1256,11921
X-1256,16327
X-1256,216
X-1256,15292
X-1256,16068
X-1256,15042
X-1256,4076
X-1256,7666
X-1256,12164
X-1256,7118
X-1256,5387
X-1256,1021
X-1256,2582
X-1256,4326
X-1256,3308
X-1256,11191
X-1256,848
X-1256,15080
X-1256,12062
X-1256,12933
X-1256,12704
X-1256,13973
X-1256,7899
X-1256,10210
X-1256,4688
X-1256,15272
X-1256,13356
X-1256,13026
X-1256,12008
X-1256,9165
X-1256,15853
X-1256,10478
X-1256,15737
X-1256,12633
X-1256,1675
X-1256,4887
X-1256,2139
X-1256,9676
X-1256,17092
X-1256,15792
X-1256,15816
X-1256,12277
X-1256,4467
X-1256,6814
X-1256,5806
X-1256,13948
X-1256,1232
X-1256,8501
X-1256,6256
X-1256,8106
X-1256,15774
X-1256,8250
X-1256,14488
X-1256,10665
X-1256,10779
X-1256,9093
X-1256,12126
X-1256,12652
X-1256,5493
X-1256,16166
X-1256,15793
X-1256,723
X-1256,8232
X-1256,16586
X-1256,12375
X-1256,16177
X-1256,16199
X-1256,15967
X-1256,14758
X-1256,8229
X-1256,15123
X-1256,13425
X-1256,14608
X-1256,12445
X-1256,2010
X-1256,14775
X-1256,16191
X-1256,14718
X-1256,5539
X-1256,5673
X-1256,9981
X-1256,14136
X-1256,10289
X-1256,2391
X-1256,15850
X-1256,8234
X-1256,6423
X-1256,16860
X-1256,3186
X-1256,13227
X-1256,15394
X-1256,13324
X-1256,16278
X-1256,6145
X-1256,1513
X-1256,13736
X-1256,16374
X-1256,7903
X-1256,15186
X-1256,8223
X-1256,14523
X-1256,15369
X-1256,8499
X-1256,3245
X-1256,12621
X-1256,3502
X-1256,8236
X-1256,10617
X-1256,16426
X-1256,11633
X-1256,7670
X-1256,12706
X-1256,4967
X-1256,8238
X-1256,9703
X-1256,3217
X-1256,9670
X-1256,9671
X-1256,4390
X-1256,809
X-1256,10219
X-1256,11521
X-1256,9561
X-1256,4067
X-1256,15228
X-1256,14604
X-1256,13584
X-1256,967
X-1256,11669
X-1256,853
X-1256,16564
X-1256,12294
X-1256,7497
X-1256,5110
X-1256,12615
X-1270,16086
X-1270,16086
X-1270,13661
X-1270,12526
X-1270,8233
X-1270,11332
X-1270,15535
X-1270,5828
X-1270,15739
X-1270,2280
X-1270,8521
X-1270,1233
X-1270,12299
X-1270,12413
X-1270,5219
X-1270,4121
X-1270,15960
X-1270,7273
X-1270,11662
X-1270,15667
X-1270,854
X-1270,8555
X-1270,6308
X-1270,15810
X-1270,11921
X-1270,16327
X-1270,15292
X-1270,12544
X-1270,12518
X-1270,14355
X-1270,10967
X-1270,1181
X-1270,16068
X-1270,6086
X-1270,1935
X-1270,864
X-1270,1338
X-1270,15163
X-1270,9938
X-1270,14694
X-1270,15042
X-1270,6335
X-1270,12914
X-1270,4076
X-1270,529
X-1270,2203
X-1270,6047
X-1270,1475
X-1270,15498
X-1270,12265
X-1270,15598
X-1270,7666
X-1270,14367
X-1270,7118
X-1270,14800
X-1270,15229
X-1270,1021
X-1270,2582
X-1270,15378
X-1270,3308
X-1270,11191
X-1270,848
X-1270,10125
X-1270,15080
X-1270,12062
X-1270,12933
X-1270,9273
X-1270,14973
X-1270,5074
X-1270,12704
X-1270,13973
X-1270,11026
X-1270,10210
X-1270,4688
X-1270,1405
X-1270,996
X-1270,7117
X-1270,16993
X-1270,13356
X-1270,13026
X-1270,991
X-1270,12008
X-1270,9165
X-1270,15853
X-1270,10478
X-1270,15737
X-1270,1675
X-1270,4887
X-1270,6764
X-1270,13270
X-1270,9676
X-1270,847
X-1270,17103
X-1270,15792
X-1270,3647
X-1270,15816
X-1270,14979
X-1270,2965
X-1270,7028
X-1270,3452
X-1270,7517
X-1270,12277
X-1270,13496
X-1270,4467
X-1270,16441
X-1270,16081
X-1270,6814
X-1270,5806
X-1270,5172
X-1270,4740
X-1270,15814
X-1270,13948
X-1270,10553
X-1270,15607
X-1270,8501
X-1270,6256
X-1270,14798
X-1270,4700
X-1270,12538
X-1270,5555
X-1270,14597
X-1270,11453
X-1270,2872
X-1270,10089
X-1270,2314
X-1270,17015
X-1270,4032
X-1270,8106
X-1270,15774
X-1270,990
X-1270,12353
X-1270,10694
X-1270,14488
X-1270,10665
X-1270,10779
X-1270,9093
X-1270,5383
X-1270,12126
X-1270,12652
X-1270,16166
X-1270,15793
X-1270,625
X-1270,723
X-1270,8232
X-1270,16586
X-1270,13574
X-1270,12375
X-1270,16177
X-1270,16199
X-1270,14758
X-1270,8229
X-1270,15123
X-1270,13425
X-1270,2010
X-1270,14775
X-1270,16191
X-1270,8230
X-1270,3341
X-1270,14718
X-1270,5539
X-1270,9200
X-1270,5673
X-1270,17148
X-1270,9981
X-1270,14136
X-1270,7725
X-1270,10289
X-1270,2391
X-1270,15850
X-1270,8234
X-1270,6423
X-1270,16860
X-1270,3186
X-1270,13227
X-1270,15394
X-1270,13324
X-1270,16278
X-1270,6145
X-1270,1513
X-1270,13736
X-1270,16374
X-1270,7903
X-1270,15186
X-1270,8223
X-1270,14523
X-1270,15369
X-1270,8499
X-1270,9639
X-1270,3245
X-1270,12621
X-1270,3502
X-1270,8236
X-1270,10617
X-1270,16426
X-1270,11633
X-1270,7670
X-1270,12706
X-1270,4967
X-1270,8238
X-1270,9703
X-1270,3217
X-1270,9670
X-1270,9671
X-1270,15859
X-1270,809
X-1270,10219
X-1270,14461
X-1270,3250
X-1270,4444
X-1270,4803
X-1270,7422
X-1270,746
X-1270,9561
X-1270,2340
X-1270,15228
X-1270,14604
X-1270,473
X-1270,13584
X-1270,2321
X-1270,3999
X-1270,967
X-1270,11669
X-1270,853
X-1270,16564
X-1270,15475
X-1270,12294
X-1270,7497
X-1270,10771
X-1270,5110
X-1270,8751
X-1270,7544
X-1270,10376
X-1270,12615
X-1289,16086
X-1289,16086
X-1289,13661
X-1289,12526
X-1289,8819
X-1289,8233
X-1289,12407
X-1289,2280
X-1289,15960
X-1289,2242
X-1289,8555
X-1289,15810
X-1289,37
X-1289,16327
X-1289,216
X-1289,15292
X-1289,186
X-1289,16068
X-1289,12914
X-1289,8693
X-1289,2203
X-1289,7666
X-1289,7118
X-1289,5387
X-1289,2582
X-1289,15378
X-1289,3308
X-1289,11191
X-1289,15206
X-1289,848
X-1289,10125
X-1289,15080
X-1289,48
X-1289,12062
X-1289,12933
X-1289,12704
X-1289,13973
X-1289,16993
X-1289,13026
X-1289,11362
X-1289,12008
X-1289,9165
X-1289,15853
X-1289,10478
X-1289,1675
X-1289,2420
X-1289,4887
X-1289,15149
X-1289,2139
X-1289,2056
X-1289,17092
X-1289,17103
X-1289,16170
X-1289,15792
X-1289,15816
X-1289,12277
X-1289,16441
X-1289,479
X-1289,5806
X-1289,13948
X-1289,1232
X-1289,8501
X-1289,6256
X-1289,4805
X-1289,8106
X-1289,8250
X-1289,14488
X-1289,10665
X-1289,10779
X-1289,9093
X-1289,12126
X-1289,16166
X-1289,15793
X-1289,625
X-1289,723
X-1289,8232
X-1289,16586
X-1289,12375
X-1289,16177
X-1289,16199
X-1289,15967
X-1289,8229
X-1289,15123
X-1289,13425
X-1289,12445
X-1289,2010
X-1289,14775
X-1289,16191
X-1289,14718
X-1289,5539
X-1289,5673
X-1289,9981
X-1289,10289
X-1289,2391
X-1289,15850
X-1289,8234
X-1289,6423
X-1289,3186
X-1289,13227
X-1289,15394
X-1289,13324
X-1289,16278
X-1289,6145
X-1289,1513
X-1289,13736
X-1289,16374
X-1289,7903
X-1289,15186
X-1289,8223
X-1289,14523
X-1289,15369
X-1289,3245
X-1289,12621
X-1289,3502
X-1289,8236
X-1289,10617
X-1289,16426
X-1289,11633
X-1289,7670
X-1289,12706
X-1289,4967
X-1289,9703
X-1289,3217
X-1289,9671
X-1289,4390
X-1289,10219
X-1289,4444
X-1289,746
X-1289,4066
X-1289,5080
X-1289,5202
X-1289,967
X-1289,11669
X-1289,16564
X-1289,12294
X-1289,16141
X-1289,5110
X-1289,12615
X-1290,16086
X-1290,16086
X-1290,13661
X-1290,2225
X-1290,12526
X-1290,8233
X-1290,11332
X-1290,15535
X-1290,829
X-1290,7496
X-1290,15739
X-1290,2280
X-1290,1233
X-1290,12299
X-1290,12413
X-1290,5219
X-1290,4121
X-1290,7420
X-1290,15960
X-1290,15807
X-1290,7273
X-1290,15667
X-1290,14086
X-1290,4804
X-1290,8555
X-1290,1333
X-1290,13917
X-1290,15810
X-1290,11921
X-1290,15292
X-1290,14731
X-1290,12544
X-1290,13168
X-1290,12518
X-1290,14355
X-1290,10967
X-1290,16068
X-1290,6086
X-1290,1935
X-1290,864
X-1290,1338
X-1290,15163
X-1290,9938
X-1290,14694
X-1290,15042
X-1290,6335
X-1290,7163
X-1290,12914
X-1290,4076
X-1290,2203
X-1290,6047
X-1290,15498
X-1290,12265
X-1290,12193
X-1290,703
X-1290,7666
X-1290,12164
X-1290,14367
X-1290,7118
X-1290,5387
X-1290,14800
X-1290,15229
X-1290,1021
X-1290,2582
X-1290,4326
X-1290,15378
X-1290,8516
X-1290,3308
X-1290,11191
X-1290,848
X-1290,15080
X-1290,12062
X-1290,12933
X-1290,9273
X-1290,4394
X-1290,5074
X-1290,12704
X-1290,13973
X-1290,11026
X-1290,9810
X-1290,7899
X-1290,8708
X-1290,10210
X-1290,4688
X-1290,15272
X-1290,996
X-1290,7117
X-1290,16993
X-1290,13026
X-1290,991
X-1290,12008
X-1290,9165
X-1290,15853
X-1290,15737
X-1290,1675
X-1290,4887
X-1290,9597
X-1290,2139
X-1290,10595
X-1290,6764
X-1290,9676
X-1290,7282
X-1290,847
X-1290,15792
X-1290,3647
X-1290,15816
X-1290,14202
X-1290,10188
X-1290,14979
X-1290,14773
X-1290,3452
X-1290,10465
X-1290,12277
X-1290,4467
X-1290,16441
X-1290,479
X-1290,16081
X-1290,6814
X-1290,5806
X-1290,15814
X-1290,13948
X-1290,10553
X-1290,15607
X-1290,8501
X-1290,6256
X-1290,11044
X-1290,14798
X-1290,4700
X-1290,1664
X-1290,2414
X-1290,2872
X-1290,4891
X-1290,14445
X-1290,8106
X-1290,16643
X-1290,15774
X-1290,10694
X-1290,14488
X-1290,10665
X-1290,10779
X-1290,9093
X-1290,5383
X-1290,12126
X-1290,12652
X-1290,5493
X-1290,16166
X-1290,15793
X-1290,625
X-1290,723
X-1290,8232
X-1290,16586
X-1290,13574
X-1290,12375
X-1290,16177
X-1290,16199
X-1290,15967
X-1290,14758
X-1290,8229
X-1290,15123
X-1290,13425
X-1290,14608
X-1290,12445
X-1290,2010
X-1290,14775
X-1290,16191
X-1290,8230
X-1290,3341
X-1290,14718
X-1290,5539
X-1290,5673
X-1290,17148
X-1290,9981
X-1290,14136
X-1290,7725
X-1290,10289
X-1290,2391
X-1290,15850
X-1290,8234
X-1290,6423
X-1290,16860
X-1290,3186
X-1290,13227
X-1290,15394
X-1290,13324
X-1290,16278
X-1290,6145
X-1290,1513
X-1290,13736
X-1290,16374
X-1290,7903
X-1290,15186
X-1290,8223
X-1290,14523
X-1290,15369
X-1290,8499
X-1290,9639
X-1290,3245
X-1290,12621
X-1290,3502
X-1290,8236
X-1290,10617
X-1290,16426
X-1290,11633
X-1290,7670
X-1290,12706
X-1290,4967
X-1290,8238
X-1290,9703
X-1290,3217
X-1290,9666
X-1290,9700
X-1290,9671
X-1290,4390
X-1290,15859
X-1290,698
X-1290,13540
X-1290,16434
X-1290,9446
X-1290,809
X-1290,10219
X-1290,14461
X-1290,4444
X-1290,11521
X-1290,4803
X-1290,6060
X-1290,746
X-1290,9561
X-1290,2340
X-1290,13660
X-1290,13584
X-1290,3999
X-1290,967
X-1290,11669
X-1290,853
X-1290,8701
X-1290,16564
X-1290,12294
X-1290,12654
X-1290,13537
X-1290,7497
X-1290,7856
X-1290,10771
X-1290,5110
X-1290,8751
X-1290,5516
X-1290,10376
X-1290,2686
X-1298,16086
X-1298,16086
X-1298,13661
X-1298,12526
X-1298,2280
X-1298,15960
X-1298,1568
X-1298,2560
X-1298,15292
X-1298,15163
X-1298,1049
X-1298,6047
X-1298,1318
X-1298,7666
X-1298,15200
X-1298,15330
X-1298,1021
X-1298,3308
X-1298,11191
X-1298,848
X-1298,10125
X-1298,15080
X-1298,5892
X-1298,7706
X-1298,16858
X-1298,11026
X-1298,10210
X-1298,1405
X-1298,7959
X-1298,12008
X-1298,9165
X-1298,15853
X-1298,15737
X-1298,2420
X-1298,15149
X-1298,16708
X-1298,9676
X-1298,6128
X-1298,15792
X-1298,14202
X-1298,4467
X-1298,6814
X-1298,5806
X-1298,14762
X-1298,13948
X-1298,6256
X-1298,4700
X-1298,2414
X-1298,8106
X-1298,4505
X-1298,10779
X-1298,9093
X-1298,16166
X-1298,15793
X-1298,12375
X-1298,8229
X-1298,15123
X-1298,13425
X-1298,2010
X-1298,14775
X-1298,14718
X-1298,5539
X-1298,5673
X-1298,9981
X-1298,10289
X-1298,2391
X-1298,15850
X-1298,8234
X-1298,6423
X-1298,3186
X-1298,15394
X-1298,13324
X-1298,6145
X-1298,1513
X-1298,13736
X-1298,7903
X-1298,8223
X-1298,3502
X-1298,10617
X-1298,16426
X-1298,7670
X-1298,12706
X-1298,4967
X-1298,9700
X-1298,14888
X-1298,2394
X-1298,4803
X-1298,7422
X-1298,746
X-1298,4067
X-1298,13584
X-1298,967
X-1298,16564
X-1298,2288
X-1298,7497
X-1298,329
X-1298,12615
X-1303,16086
X-1303,16086
X-1303,13661
X-1303,12526
X-1303,8233
X-1303,12407
X-1303,15535
X-1303,7150
X-1303,15739
X-1303,2280
X-1303,1233
X-1303,12413
X-1303,4841
X-1303,5219
X-1303,4121
X-1303,15960
X-1303,11662
X-1303,15667
X-1303,4804
X-1303,1195
X-1303,16366
X-1303,8555
X-1303,12098
X-1303,15810
X-1303,11921
X-1303,16327
X-1303,216
X-1303,15292
X-1303,12544
X-1303,12518
X-1303,14355
X-1303,10967
X-1303,16068
X-1303,1935
X-1303,864
X-1303,1338
X-1303,14694
X-1303,15042
X-1303,6335
X-1303,15498
X-1303,12265
X-1303,7666
X-1303,12164
X-1303,14367
X-1303,7118
X-1303,5387
X-1303,14800
X-1303,1616
X-1303,15229
X-1303,10759
X-1303,1021
X-1303,2582
X-1303,4326
X-1303,15378
X-1303,3308
X-1303,11191
X-1303,848
X-1303,1348
X-1303,10125
X-1303,15080
X-1303,12062
X-1303,12933
X-1303,5074
X-1303,7899
X-1303,10210
X-1303,15272
X-1303,11016
X-1303,13356
X-1303,12360
X-1303,12008
X-1303,9165
X-1303,15853
X-1303,15737
X-1303,1675
X-1303,2420
X-1303,4887
X-1303,2139
X-1303,12653
X-1303,9676
X-1303,17103
X-1303,16359
X-1303,16170
X-1303,15792
X-1303,15816
X-1303,14202
X-1303,10188
X-1303,13576
X-1303,14979
X-1303,14773
X-1303,296
X-1303,3452
X-1303,12277
X-1303,13496
X-1303,4467
X-1303,16441
X-1303,6814
X-1303,5806
X-1303,5172
X-1303,15814
X-1303,13948
X-1303,6256
X-1303,10532
X-1303,14798
X-1303,14597
X-1303,9009
X-1303,10089
X-1303,8106
X-1303,16643
X-1303,10694
X-1303,14488
X-1303,10665
X-1303,10779
X-1303,9093
X-1303,5383
X-1303,12126
X-1303,12652
X-1303,16166
X-1303,15793
X-1303,625
X-1303,723
X-1303,8232
X-1303,16586
X-1303,13574
X-1303,12375
X-1303,16177
X-1303,16199
X-1303,15967
X-1303,14758
X-1303,8229
X-1303,15123
X-1303,13425
X-1303,14608
X-1303,12445
X-1303,2010
X-1303,14775
X-1303,16191
X-1303,8230
X-1303,3341
X-1303,14718
X-1303,5539
X-1303,9200
X-1303,5673
X-1303,17148
X-1303,9981
X-1303,14136
X-1303,7725
X-1303,10289
X-1303,2391
X-1303,15850
X-1303,8234
X-1303,6423
X-1303,16860
X-1303,3186
X-1303,13227
X-1303,15394
X-1303,13324
X-1303,16278
X-1303,6145
X-1303,1513
X-1303,13736
X-1303,16374
X-1303,7903
X-1303,15186
X-1303,8223
X-1303,14523
X-1303,15369
X-1303,8499
X-1303,9639
X-1303,3245
X-1303,16413
X-1303,12621
X-1303,3502
X-1303,8236
X-1303,10617
X-1303,16426
X-1303,11633
X-1303,7670
X-1303,12706
X-1303,4967
X-1303,8238
X-1303,9703
X-1303,3217
X-1303,9671
X-1303,15859
X-1303,16819
X-1303,10219
X-1303,7949
X-1303,4444
X-1303,4803
X-1303,6060
X-1303,746
X-1303,9561
X-1303,14604
X-1303,967
X-1303,11669
X-1303,853
X-1303,16564
X-1303,12294
X-1303,7497
X-1303,10771
X-1303,5110
X-1303,8751
X-1303,12615
X-1317,16086
X-1317,16086
X-1317,13661
X-1317,12526
X-1317,8233
X-1317,4416
X-1317,2548
X-1317,1560
X-1317,15739
X-1317,2280
X-1317,1233
X-1317,12413
X-1317,15960
X-1317,7273
X-1317,4804
X-1317,8555
X-1317,15810
X-1317,2560
X-1317,11921
X-1317,15292
X-1317,6335
X-1317,12914
X-1317,4076
X-1317,1049
X-1317,7666
X-1317,12164
X-1317,7118
X-1317,5387
X-1317,1021
X-1317,9340
X-1317,15378
X-1317,3308
X-1317,11191
X-1317,848
X-1317,10125
X-1317,15080
X-1317,48
X-1317,14298
X-1317,12933
X-1317,4394
X-1317,12704
X-1317,7899
X-1317,7414
X-1317,10210
X-1317,15272
X-1317,1405
X-1317,16993
X-1317,13026
X-1317,12008
X-1317,9165
X-1317,6928
X-1317,15853
X-1317,10478
X-1317,15737
X-1317,320
X-1317,1675
X-1317,2420
X-1317,4806
X-1317,15149
X-1317,9676
X-1317,2056
X-1317,1278
X-1317,15792
X-1317,15816
X-1317,12277
X-1317,4467
X-1317,16441
X-1317,5806
X-1317,13948
X-1317,6256
X-1317,14125
X-1317,4700
X-1317,2414
X-1317,13887
X-1317,8106
X-1317,14018
X-1317,14488
X-1317,10665
X-1317,10779
X-1317,9093
X-1317,12126
X-1317,12652
X-1317,5493
X-1317,16166
X-1317,15793
X-1317,625
X-1317,723
X-1317,8232
X-1317,16586
X-1317,13574
X-1317,12375
X-1317,16177
X-1317,16199
X-1317,15967
X-1317,14758
X-1317,8229
X-1317,15123
X-1317,13425
X-1317,14608
X-1317,12445
X-1317,2010
X-1317,14775
X-1317,16191
X-1317,8230
X-1317,14718
X-1317,5539
X-1317,5673
X-1317,17148
X-1317,9981
X-1317,14136
X-1317,7725
X-1317,10289
X-1317,2391
X-1317,15850
X-1317,8234
X-1317,6423
X-1317,16860
X-1317,3186
X-1317,13227
X-1317,15394
X-1317,13324
X-1317,16278
X-1317,6145
X-1317,1513
X-1317,13736
X-1317,16374
X-1317,7903
X-1317,15186
X-1317,8223
X-1317,14523
X-1317,15369
X-1317,8499
X-1317,9639
X-1317,3245
X-1317,12621
X-1317,3502
X-1317,8236
X-1317,10617
X-1317,16426
X-1317,11633
X-1317,7670
X-1317,12706
X-1317,4967
X-1317,8238
X-1317,9703
X-1317,3217
X-1317,9670
X-1317,9671
X-1317,4803
X-1317,9561
X-1317,5080
X-1317,13584
X-1317,967
X-1317,11669
X-1317,853
X-1317,16564
X-1317,12654
X-1317,7497
X-1317,7856
X-1317,12014
X-1317,5110
X-1317,15765
X-1317,10376
X-1317,12615
X-1318,16086
X-1318,16086
X-1318,12526
X-1318,8233
X-1318,2548
X-1318,15960
X-1318,2522
X-1318,1305
X-1318,6308
X-1318,8772
X-1318,4289
X-1318,2758
X-1318,15327
X-1318,8195
X-1318,7666
X-1318,7118
X-1318,5387
X-1318,16335
X-1318,14800
X-1318,1021
X-1318,9898
X-1318,3308
X-1318,848
X-1318,15080
X-1318,84
X-1318,12933
X-1318,12704
X-1318,13973
X-1318,12893
X-1318,10210
X-1318,4688
X-1318,15272
X-1318,13026
X-1318,11731
X-1318,12008
X-1318,14107
X-1318,10478
X-1318,5717
X-1318,2056
X-1318,16170
X-1318,15792
X-1318,12277
X-1318,15592
X-1318,6814
X-1318,4740
X-1318,13265
X-1318,4215
X-1318,13948
X-1318,6256
X-1318,13466
X-1318,4700
X-1318,2414
X-1318,13887
X-1318,122
X-1318,14488
X-1318,10665
X-1318,16166
X-1318,723
X-1318,8232
X-1318,16586
X-1318,13574
X-1318,16177
X-1318,14758
X-1318,8229
X-1318,15123
X-1318,13425
X-1318,14775
X-1318,14718
X-1318,5673
X-1318,9981
X-1318,10289
X-1318,2391
X-1318,15850
X-1318,8234
X-1318,3186
X-1318,13227
