model,protein
X-2511,756
X-2511,5091
X-2511,10256
X-2511,9175
X-2511,4750
X-2511,4290
X-2511,6335
X-2511,6054
X-2511,16957
X-2511,7163
X-2511,16868
X-2511,2456
X-2511,12914
X-2511,10365
X-2511,8195
X-2511,1049
X-2511,422
X-2511,13958
X-2511,1475
X-2511,6361
X-2511,8038
X-2511,5379
X-2511,12193
X-2511,8581
X-2511,7666
X-2511,12164
X-2511,14367
X-2511,7118
X-2511,5387
X-2511,6767
X-2511,14800
X-2511,6722
X-2511,15330
X-2511,2905
X-2511,15229
X-2511,10759
X-2511,1021
X-2511,8613
X-2511,1837
X-2511,10551
X-2511,15378
X-2511,7081
X-2511,6650
X-2511,12386
X-2511,13052
X-2511,16519
X-2511,9898
X-2511,11053
X-2511,5558
X-2511,4297
X-2511,3308
X-2511,11191
X-2511,5290
X-2511,7778
X-2511,848
X-2511,7110
X-2511,3691
X-2511,5805
X-2511,10125
X-2511,16876
X-2511,5150
X-2511,15080
X-2511,11857
X-2511,14298
X-2511,12933
X-2511,9587
X-2511,12139
X-2511,5074
X-2511,12704
X-2511,14002
X-2511,7899
X-2511,8298
X-2511,15915
X-2511,11034
X-2511,12144
X-2511,7414
X-2511,10210
X-2511,4688
X-2511,6556
X-2511,15272
X-2511,1405
X-2511,9740
X-2511,16993
X-2511,13026
X-2511,8117
X-2511,4160
X-2511,12623
X-2511,4369
X-2511,6944
X-2511,1955
X-2511,149
X-2511,168
X-2511,15737
X-2511,12633
X-2511,320
X-2511,1675
X-2511,2420
X-2511,9597
X-2511,913
X-2511,2270
X-2511,12036
X-2511,8433
X-2511,11373
X-2511,13331
X-2511,4869
X-2511,10952
X-2511,521
X-2511,6764
X-2511,11964
X-2511,12563
X-2511,9676
X-2511,5405
X-2511,482
X-2511,8930
X-2511,5369
X-2511,1278
X-2511,10614
X-2511,12537
X-2511,13974
X-2511,352
X-2511,449
X-2511,16170
X-2511,15792
X-2511,15816
X-2511,16545
X-2511,16445
X-2511,11212
X-2511,14202
X-2511,14979
X-2511,12828
X-2511,12277
X-2511,4467
X-2511,13320
X-2511,16441
X-2511,16081
X-2511,6814
X-2511,5806
X-2511,14753
X-2511,5172
X-2511,8838
X-2511,676
X-2511,15814
X-2511,13948
X-2511,1129
X-2511,10553
X-2511,3534
X-2511,6256
X-2511,10423
X-2511,6531
X-2511,203
X-2511,3705
X-2511,11044
X-2511,11524
X-2511,14798
X-2511,4700
X-2511,5555
X-2511,2414
X-2511,2872
X-2511,16235
X-2511,3569
X-2511,13887
X-2511,10089
X-2511,4032
X-2511,5557
X-2511,16887
X-2511,8106
X-2511,16643
X-2511,8563
X-2511,6855
X-2511,9454
X-2511,614
X-2511,12865
X-2511,15774
X-2511,11740
X-2511,14018
X-2511,3820
X-2511,15341
X-2511,14488
X-2511,10665
X-2511,10779
X-2511,9093
X-2511,12126
X-2511,12652
X-2511,5493
X-2511,16166
X-2511,15793
X-2511,625
X-2511,723
X-2511,8232
X-2511,16586
X-2511,12375
X-2511,16177
X-2511,16199
X-2511,15967
X-2511,14758
X-2511,8229
X-2511,15123
X-2511,13425
X-2511,14608
X-2511,2010
X-2511,14775
X-2511,16191
X-2511,8230
X-2511,3341
X-2511,14718
X-2511,5539
X-2511,5673
X-2511,9981
X-2511,14136
X-2511,7725
X-2511,10289
X-2511,2391
X-2511,15850
X-2511,8234
X-2511,6423
X-2511,1068
X-2511,16860
X-2511,3186
X-2511,13227
X-2511,15394
X-2511,13324
X-2511,16278
X-2511,6145
X-2511,1513
X-2511,13736
X-2511,16374
X-2511,7903
X-2511,15186
X-2511,8223
X-2511,14523
X-2511,15369
X-2511,8499
X-2511,3245
X-2511,12621
X-2511,3502
X-2511,8236
X-2511,10617
X-2511,16426
X-2511,11633
X-2511,7670
X-2511,12706
X-2511,4967
X-2511,8238
X-2511,9703
X-2511,3217
X-2511,9665
X-2511,9700
X-2511,9670
X-2511,9671
X-2511,10418
X-2511,1209
X-2511,13540
X-2511,7759
X-2511,678
X-2511,14583
X-2511,15351
X-2511,3195
X-2511,809
X-2511,10219
X-2511,14461
X-2511,7949
X-2511,3161
X-2511,916
X-2511,10262
X-2511,14358
X-2511,9561
X-2511,604
X-2511,3754
X-2511,473
X-2511,2419
X-2511,2945
X-2511,13584
X-2511,12885
X-2511,967
X-2511,11669
X-2511,2828
X-2511,6746
X-2511,853
X-2511,11325
X-2511,8160
X-2511,16564
X-2511,12654
X-2511,7497
X-2511,11624
X-2511,7856
X-2511,6150
X-2511,10771
X-2511,11527
X-2511,5110
X-2511,8496
X-2511,7766
X-2511,5289
X-2511,13510
X-2511,2818
X-2511,16624
X-2511,12501
X-2511,12776
X-2511,8821
X-2511,10376
X-2511,10443
X-2511,2686
X-2511,11832
X-2511,12615
X-2511,6574
X-2514,16086
X-2514,16086
X-2514,1579
X-2514,10234
X-2514,13661
X-2514,444
X-2514,4544
X-2514,12526
X-2514,3788
X-2514,15535
X-2514,0
X-2514,13057
X-2514,829
X-2514,7150
X-2514,7496
X-2514,15739
X-2514,2280
X-2514,1233
X-2514,12299
X-2514,12413
X-2514,4841
X-2514,5219
X-2514,4121
X-2514,4014
X-2514,6960
X-2514,14666
X-2514,15960
X-2514,13698
X-2514,6448
X-2514,7273
X-2514,11662
X-2514,15667
X-2514,7997
X-2514,8555
X-2514,6308
X-2514,13917
X-2514,12804
X-2514,15810
X-2514,2560
X-2514,11921
X-2514,63
X-2514,11722
X-2514,16327
X-2514,216
X-2514,15292
X-2514,12544
X-2514,6561
X-2514,13168
X-2514,10974
X-2514,12518
X-2514,14355
X-2514,10967
X-2514,1181
X-2514,16068
X-2514,6086
X-2514,1935
X-2514,864
X-2514,1338
X-2514,15163
X-2514,9938
X-2514,14694
X-2514,15042
X-2514,6335
X-2514,12914
X-2514,4076
X-2514,8096
X-2514,1049
X-2514,2203
X-2514,6047
X-2514,15498
X-2514,12265
X-2514,1318
X-2514,12193
X-2514,703
X-2514,7666
X-2514,12164
X-2514,14367
X-2514,7118
X-2514,5387
X-2514,10999
X-2514,14800
X-2514,552
X-2514,15200
X-2514,15330
X-2514,15229
X-2514,10759
X-2514,1021
X-2514,2582
X-2514,8613
X-2514,8922
X-2514,4326
X-2514,15378
X-2514,596
X-2514,3308
X-2514,11191
X-2514,1667
X-2514,16452
X-2514,848
X-2514,1587
X-2514,1348
X-2514,10125
X-2514,5150
X-2514,15080
X-2514,14298
X-2514,12062
X-2514,12933
X-2514,11741
X-2514,14973
X-2514,4394
X-2514,5074
X-2514,11026
X-2514,14002
X-2514,11687
X-2514,7899
X-2514,8298
X-2514,8708
X-2514,11034
X-2514,7414
X-2514,10210
X-2514,4688
X-2514,15272
X-2514,1405
X-2514,12021
X-2514,996
X-2514,13356
X-2514,13026
X-2514,13680
X-2514,12784
X-2514,6448
X-2514,12008
X-2514,9165
X-2514,15853
X-2514,7236
X-2514,15737
X-2514,12633
X-2514,1675
X-2514,2420
X-2514,4887
X-2514,10595
X-2514,521
X-2514,6764
X-2514,7627
X-2514,9676
X-2514,17103
X-2514,16170
X-2514,15792
X-2514,3647
X-2514,15816
X-2514,11212
X-2514,14202
X-2514,10188
X-2514,14979
X-2514,14773
X-2514,3452
X-2514,3367
X-2514,7517
X-2514,12277
X-2514,3419
X-2514,4467
X-2514,16441
X-2514,6941
X-2514,16081
X-2514,6814
X-2514,5806
X-2514,14753
X-2514,5172
X-2514,11430
X-2514,13265
X-2514,13890
X-2514,15814
X-2514,13948
X-2514,10553
X-2514,15607
X-2514,6256
X-2514,3457
X-2514,11044
X-2514,14798
X-2514,4700
X-2514,5555
X-2514,2414
X-2514,4836
X-2514,11453
X-2514,2872
X-2514,4891
X-2514,10089
X-2514,4032
X-2514,16887
X-2514,8106
X-2514,16643
X-2514,15774
X-2514,8481
X-2514,14018
X-2514,10694
X-2514,14488
X-2514,10665
X-2514,10779
X-2514,9093
X-2514,5383
X-2514,12126
X-2514,12652
X-2514,5493
X-2514,16166
X-2514,15793
X-2514,625
X-2514,723
X-2514,8232
X-2514,8240
X-2514,16586
X-2514,13574
X-2514,12375
X-2514,16177
X-2514,16199
X-2514,8231
X-2514,15967
X-2514,14758
X-2514,8229
X-2514,15123
X-2514,13425
X-2514,14608
X-2514,12445
X-2514,2010
X-2514,14775
X-2514,16191
X-2514,8230
X-2514,3341
X-2514,14718
X-2514,5539
X-2514,9200
X-2514,5673
X-2514,17148
X-2514,9981
X-2514,14136
X-2514,7725
X-2514,10289
X-2514,2391
X-2514,15850
X-2514,8234
X-2514,6423
X-2514,1068
X-2514,16860
X-2514,3186
X-2514,13227
X-2514,15394
X-2514,13324
X-2514,16278
X-2514,6145
X-2514,1513
X-2514,13736
X-2514,16374
X-2514,7903
X-2514,15186
X-2514,8223
X-2514,4438
X-2514,14523
X-2514,15369
X-2514,8499
X-2514,9639
X-2514,3245
X-2514,16413
X-2514,12621
X-2514,3502
X-2514,8236
X-2514,10617
X-2514,16426
X-2514,11633
X-2514,7670
X-2514,12706
X-2514,4967
X-2514,8238
X-2514,11257
X-2514,9703
X-2514,3217
X-2514,9671
X-2514,4390
X-2514,15859
X-2514,698
X-2514,13540
X-2514,16434
X-2514,10409
X-2514,16819
X-2514,3461
X-2514,809
X-2514,10219
X-2514,14603
X-2514,2788
X-2514,14461
X-2514,7949
X-2514,3250
X-2514,4444
X-2514,4803
X-2514,12079
X-2514,12190
X-2514,14812
X-2514,6060
X-2514,3509
X-2514,7422
X-2514,9561
X-2514,2340
X-2514,15228
X-2514,14604
X-2514,13660
X-2514,13584
X-2514,3999
X-2514,14690
X-2514,14373
X-2514,967
X-2514,11669
X-2514,15466
X-2514,853
X-2514,8160
X-2514,16564
X-2514,15475
X-2514,12294
X-2514,7497
X-2514,11624
X-2514,7856
X-2514,6426
X-2514,10771
X-2514,5110
X-2514,8751
X-2514,5516
X-2514,9892
X-2514,7544
X-2514,2847
X-2514,10376
X-2514,12615
X-2524,6544
X-2524,2233
X-2524,13499
X-2524,16086
X-2524,16086
X-2524,13442
X-2524,16646
X-2524,12526
X-2524,8233
X-2524,4416
X-2524,4140
X-2524,9762
X-2524,2548
X-2524,3788
X-2524,11332
X-2524,15535
X-2524,3120
X-2524,5285
X-2524,13534
X-2524,4235
X-2524,7496
X-2524,15739
X-2524,12945
X-2524,2280
X-2524,8521
X-2524,1233
X-2524,12299
X-2524,12413
X-2524,4841
X-2524,5219
X-2524,4121
X-2524,4014
X-2524,15960
X-2524,5569
X-2524,13698
X-2524,6783
X-2524,7273
X-2524,11662
X-2524,15667
X-2524,854
X-2524,739
X-2524,9634
X-2524,17047
X-2524,8555
X-2524,6308
X-2524,1370
X-2524,1333
X-2524,4305
X-2524,3572
X-2524,3406
X-2524,1904
X-2524,15810
X-2524,2560
X-2524,2214
X-2524,14761
X-2524,3220
X-2524,15292
X-2524,12544
X-2524,1748
X-2524,13168
X-2524,1181
X-2524,5934
X-2524,9940
X-2524,10807
X-2524,11652
X-2524,9175
X-2524,4750
X-2524,7883
X-2524,16068
X-2524,1935
X-2524,864
X-2524,1338
X-2524,15163
X-2524,9938
X-2524,14694
X-2524,15042
X-2524,6335
X-2524,15327
X-2524,16629
X-2524,9393
X-2524,12914
X-2524,8096
X-2524,1049
X-2524,6047
X-2524,3285
X-2524,15498
X-2524,4113
X-2524,12725
X-2524,12648
X-2524,747
X-2524,11530
X-2524,1318
X-2524,12193
X-2524,570
X-2524,7666
X-2524,12164
X-2524,14367
X-2524,7118
X-2524,5387
X-2524,14800
X-2524,552
X-2524,15200
X-2524,1400
X-2524,7802
X-2524,15330
X-2524,15229
X-2524,1021
X-2524,7890
X-2524,7134
X-2524,9620
X-2524,4621
X-2524,15378
X-2524,596
X-2524,8516
X-2524,10873
X-2524,9898
X-2524,11900
X-2524,3308
X-2524,11191
X-2524,1667
X-2524,5290
X-2524,7778
X-2524,848
X-2524,10125
X-2524,15080
X-2524,8344
X-2524,14980
X-2524,5892
X-2524,12933
X-2524,9273
X-2524,6953
X-2524,4394
X-2524,9286
X-2524,9587
X-2524,5074
X-2524,14002
X-2524,8170
X-2524,7899
X-2524,8298
X-2524,8708
X-2524,15915
X-2524,8526
X-2524,11034
X-2524,571
X-2524,6640
X-2524,12144
X-2524,13724
X-2524,152
X-2524,7414
X-2524,10210
X-2524,4688
X-2524,6556
X-2524,15272
X-2524,1405
X-2524,12021
X-2524,996
X-2524,7117
X-2524,4301
X-2524,9143
X-2524,6448
X-2524,1955
X-2524,15481
X-2524,149
X-2524,4302
X-2524,168
X-2524,14107
X-2524,15737
X-2524,12633
X-2524,320
X-2524,5009
X-2524,9597
X-2524,10853
X-2524,10595
X-2524,10421
X-2524,521
X-2524,894
X-2524,6764
X-2524,13270
X-2524,3058
X-2524,839
X-2524,9676
X-2524,240
X-2524,7066
X-2524,6128
X-2524,847
X-2524,16130
X-2524,8930
X-2524,1278
X-2524,449
X-2524,16170
X-2524,15792
X-2524,3530
X-2524,15816
X-2524,11212
X-2524,14202
X-2524,15926
X-2524,14979
X-2524,3452
X-2524,10465
X-2524,3367
X-2524,7517
X-2524,12277
X-2524,3419
X-2524,4467
X-2524,487
X-2524,16441
X-2524,6941
X-2524,16081
X-2524,6814
X-2524,5806
X-2524,14753
X-2524,5172
X-2524,8838
X-2524,16236
X-2524,4740
X-2524,3838
X-2524,13265
X-2524,2146
X-2524,13948
X-2524,10553
X-2524,15607
X-2524,6256
X-2524,203
X-2524,8440
X-2524,14798
X-2524,4700
X-2524,7972
X-2524,5555
X-2524,6600
X-2524,2414
X-2524,4836
X-2524,2872
X-2524,7921
X-2524,4891
X-2524,16235
X-2524,13887
X-2524,10089
X-2524,4032
X-2524,5557
X-2524,9719
X-2524,291
X-2524,16887
X-2524,8106
X-2524,16643
X-2524,15349
X-2524,614
X-2524,4505
X-2524,15774
X-2524,14077
X-2524,11577
X-2524,14018
X-2524,14488
X-2524,10665
X-2524,10779
X-2524,9093
X-2524,5383
X-2524,12126
X-2524,12652
X-2524,5493
X-2524,16166
X-2524,15793
X-2524,625
X-2524,723
X-2524,8232
X-2524,16586
X-2524,13574
X-2524,12375
X-2524,16177
X-2524,16199
X-2524,15967
X-2524,14758
X-2524,8229
X-2524,15123
X-2524,13425
X-2524,14608
X-2524,12445
X-2524,2010
X-2524,14775
X-2524,16191
X-2524,3341
X-2524,14718
X-2524,5539
X-2524,5673
X-2524,9981
X-2524,14136
X-2524,7725
X-2524,10289
X-2524,2391
X-2524,15850
X-2524,8234
X-2524,6423
X-2524,1068
X-2524,16860
X-2524,3186
X-2524,13227
X-2524,15394
X-2524,13324
X-2524,16278
X-2524,6145
X-2524,1513
X-2524,13736
X-2524,16374
X-2524,7903
X-2524,15186
X-2524,8223
X-2524,14523
X-2524,15369
X-2524,8499
X-2524,9639
X-2524,3245
X-2524,12621
X-2524,3502
X-2524,8236
X-2524,10617
X-2524,16426
X-2524,11633
X-2524,7670
X-2524,12706
X-2524,4967
X-2524,8238
X-2524,11257
X-2524,4102
X-2524,9703
X-2524,9665
X-2524,9670
X-2524,9671
X-2524,2215
X-2524,11989
X-2524,1209
X-2524,13540
X-2524,14888
X-2524,16434
X-2524,13481
X-2524,15879
X-2524,14583
X-2524,15351
X-2524,10409
X-2524,809
X-2524,10219
X-2524,12350
X-2524,9650
X-2524,10799
X-2524,11267
X-2524,14461
X-2524,7949
X-2524,3250
X-2524,3161
X-2524,17010
X-2524,12079
X-2524,3035
X-2524,5147
X-2524,12190
X-2524,4306
X-2524,357
X-2524,8769
X-2524,14382
X-2524,13694
X-2524,14242
X-2524,15278
X-2524,9561
X-2524,2340
X-2524,473
X-2524,2321
X-2524,7038
X-2524,967
X-2524,11669
X-2524,8724
X-2524,853
X-2524,11325
X-2524,9635
X-2524,16564
X-2524,15475
X-2524,12654
X-2524,11073
X-2524,7497
X-2524,11624
X-2524,2029
X-2524,11527
X-2524,7624
X-2524,5110
X-2524,8496
X-2524,8751
X-2524,3768
X-2524,237
X-2524,5250
X-2524,5516
X-2524,9892
X-2524,8783
X-2524,15765
X-2524,12501
X-2524,11199
X-2524,8805
X-2524,8821
X-2524,10376
X-2524,2686
X-2524,11832
X-2524,12615
X-2526,16086
X-2526,16086
X-2526,1579
X-2526,16646
X-2526,588
X-2526,444
X-2526,12526
X-2526,7828
X-2526,2548
X-2526,1560
X-2526,3788
X-2526,15535
X-2526,2280
X-2526,1233
X-2526,12413
X-2526,5219
X-2526,4121
X-2526,4014
X-2526,6960
X-2526,7420
X-2526,11219
X-2526,7965
X-2526,15960
X-2526,5569
X-2526,6469
X-2526,6783
X-2526,7273
X-2526,1568
X-2526,11662
X-2526,15667
X-2526,854
X-2526,1195
X-2526,10941
X-2526,8555
X-2526,8555
X-2526,6308
X-2526,7477
X-2526,15810
X-2526,2560
X-2526,11921
X-2526,15292
X-2526,12544
X-2526,12741
X-2526,10967
X-2526,4495
X-2526,16068
X-2526,1935
X-2526,864
X-2526,1338
X-2526,14694
X-2526,15042
X-2526,6335
X-2526,6054
X-2526,16957
X-2526,7163
X-2526,16868
X-2526,16629
X-2526,12914
X-2526,10767
X-2526,4113
X-2526,10969
X-2526,12648
X-2526,12193
X-2526,8581
X-2526,703
X-2526,7666
X-2526,12164
X-2526,14367
X-2526,7118
X-2526,5387
X-2526,14800
X-2526,1616
X-2526,1400
X-2526,6722
X-2526,15229
X-2526,11618
X-2526,1021
X-2526,3133
X-2526,8613
X-2526,15901
X-2526,15378
X-2526,596
X-2526,6053
X-2526,16519
X-2526,9898
X-2526,3308
X-2526,11191
X-2526,1667
X-2526,5290
X-2526,848
X-2526,1348
X-2526,10125
X-2526,15080
X-2526,8241
X-2526,12933
X-2526,8103
X-2526,6953
X-2526,15342
X-2526,4394
X-2526,9286
X-2526,9587
X-2526,5074
X-2526,12704
X-2526,14002
X-2526,11687
X-2526,7899
X-2526,8298
X-2526,8708
X-2526,15915
X-2526,5817
X-2526,8526
X-2526,11034
X-2526,571
X-2526,7414
X-2526,10210
X-2526,4688
X-2526,15272
X-2526,1405
X-2526,11016
X-2526,7959
X-2526,13026
X-2526,991
X-2526,9143
X-2526,14174
X-2526,7578
X-2526,6448
X-2526,1588
X-2526,12360
X-2526,6944
X-2526,15853
X-2526,168
X-2526,15737
X-2526,12633
X-2526,320
X-2526,2420
X-2526,4248
X-2526,16331
X-2526,15149
X-2526,10853
X-2526,10595
X-2526,521
X-2526,13270
X-2526,3251
X-2526,686
X-2526,10926
X-2526,9676
X-2526,7836
X-2526,847
X-2526,5069
X-2526,16170
X-2526,15792
X-2526,3647
X-2526,15816
X-2526,16545
X-2526,11212
X-2526,14979
X-2526,14732
X-2526,10465
X-2526,3337
X-2526,1474
X-2526,10401
X-2526,3367
X-2526,12277
X-2526,513
X-2526,3419
X-2526,4467
X-2526,16441
X-2526,13289
X-2526,6941
X-2526,16081
X-2526,6814
X-2526,5806
X-2526,14753
X-2526,5172
X-2526,8838
X-2526,676
X-2526,13265
X-2526,2146
X-2526,15814
X-2526,13948
X-2526,1129
X-2526,6256
X-2526,13466
X-2526,14798
X-2526,4700
X-2526,1664
X-2526,2414
X-2526,4836
X-2526,2872
X-2526,16235
X-2526,14255
X-2526,6226
X-2526,13887
X-2526,10089
X-2526,4032
X-2526,8106
X-2526,16643
X-2526,12124
X-2526,8377
X-2526,3820
X-2526,12865
X-2526,16075
X-2526,10694
X-2526,14488
X-2526,10665
X-2526,10779
X-2526,9093
X-2526,5383
X-2526,12126
X-2526,12652
X-2526,5493
X-2526,16166
X-2526,15793
X-2526,625
X-2526,723
X-2526,8232
X-2526,16586
X-2526,13574
X-2526,12375
X-2526,16177
X-2526,16199
X-2526,15967
X-2526,14758
X-2526,8229
X-2526,15123
X-2526,13425
X-2526,14608
X-2526,12445
X-2526,2010
X-2526,14775
X-2526,16191
X-2526,3341
X-2526,14718
X-2526,5539
X-2526,9200
X-2526,5673
X-2526,17148
X-2526,9981
X-2526,14136
X-2526,7725
X-2526,10289
X-2526,2391
X-2526,15850
X-2526,8234
X-2526,6423
X-2526,1068
X-2526,16860
X-2526,3186
X-2526,13227
X-2526,15394
X-2526,13324
X-2526,16278
X-2526,6145
X-2526,1513
X-2526,13736
X-2526,16374
X-2526,7903
X-2526,15186
X-2526,8223
X-2526,14523
X-2526,15369
X-2526,8499
X-2526,9639
X-2526,3245
X-2526,12621
X-2526,3502
X-2526,8236
X-2526,10617
X-2526,16426
X-2526,11633
X-2526,7670
X-2526,12706
X-2526,4967
X-2526,8238
X-2526,3217
X-2526,9670
X-2526,9671
X-2526,15859
X-2526,10682
X-2526,13540
X-2526,16434
X-2526,15351
X-2526,16819
X-2526,809
X-2526,10219
X-2526,7507
X-2526,16427
X-2526,14461
X-2526,7949
X-2526,3250
X-2526,4803
X-2526,12190
X-2526,865
X-2526,4306
X-2526,6060
X-2526,14382
X-2526,14242
X-2526,9561
X-2526,2340
X-2526,7038
X-2526,967
X-2526,11669
X-2526,8724
X-2526,853
X-2526,16564
X-2526,1605
X-2526,15475
X-2526,7497
X-2526,11624
X-2526,1180
X-2526,13532
X-2526,5110
X-2526,8496
X-2526,8751
X-2526,3768
X-2526,5516
X-2526,9892
X-2526,10376
X-2526,2686
X-2526,11832
X-2526,12615
X-2538,14692
X-2538,16086
X-2538,16086
X-2538,1579
X-2538,13661
X-2538,11658
X-2538,12526
X-2538,8233
X-2538,12407
X-2538,15535
X-2538,5220
X-2538,13600
X-2538,4304
X-2538,4235
X-2538,10350
X-2538,10877
X-2538,15739
X-2538,9492
X-2538,8521
X-2538,1233
X-2538,4121
X-2538,4764
X-2538,15960
X-2538,7273
X-2538,1568
X-2538,11662
X-2538,15667
X-2538,14086
X-2538,7880
X-2538,4804
X-2538,10358
X-2538,8555
X-2538,8555
X-2538,8555
X-2538,6308
X-2538,7768
X-2538,4647
X-2538,12804
X-2538,5496
X-2538,15810
X-2538,787
X-2538,63
X-2538,133
X-2538,16327
X-2538,216
X-2538,25
X-2538,8959
X-2538,15292
X-2538,12544
X-2538,7766
X-2538,10974
X-2538,12518
X-2538,14355
X-2538,10967
X-2538,845
X-2538,12355
X-2538,16068
X-2538,1338
X-2538,15163
X-2538,9938
X-2538,14694
X-2538,15042
X-2538,6335
X-2538,16957
X-2538,16882
X-2538,12914
X-2538,4076
X-2538,1049
X-2538,11078
X-2538,3785
X-2538,2203
X-2538,6047
X-2538,1475
X-2538,12648
X-2538,8387
X-2538,1318
X-2538,6223
X-2538,12193
X-2538,8581
X-2538,703
X-2538,7666
X-2538,12164
X-2538,7118
X-2538,5387
X-2538,15395
X-2538,552
X-2538,15200
X-2538,15402
X-2538,15330
X-2538,15229
X-2538,10759
X-2538,8866
X-2538,1021
X-2538,2582
X-2538,15901
X-2538,2506
X-2538,15378
X-2538,3308
X-2538,11191
X-2538,16452
X-2538,848
X-2538,11592
X-2538,11693
X-2538,3857
X-2538,10125
X-2538,5150
X-2538,15080
X-2538,14980
X-2538,12062
X-2538,84
X-2538,12933
X-2538,9273
X-2538,9587
X-2538,12704
X-2538,13973
X-2538,11026
X-2538,11087
X-2538,8170
X-2538,7899
X-2538,8298
X-2538,15915
X-2538,11034
X-2538,7414
X-2538,10210
X-2538,15272
X-2538,1405
X-2538,16993
X-2538,7959
X-2538,10257
X-2538,13356
X-2538,13026
X-2538,11464
X-2538,11362
X-2538,6944
X-2538,1955
X-2538,11235
X-2538,9165
X-2538,150
X-2538,15853
X-2538,4302
X-2538,10478
X-2538,15737
X-2538,1675
X-2538,2420
X-2538,4887
X-2538,9597
X-2538,15261
X-2538,15149
X-2538,2139
X-2538,17127
X-2538,13270
X-2538,9676
X-2538,12427
X-2538,17092
X-2538,17103
X-2538,16359
X-2538,449
X-2538,16170
X-2538,15792
X-2538,14202
X-2538,10188
X-2538,14732
X-2538,7716
X-2538,3452
X-2538,3603
X-2538,10465
X-2538,13531
X-2538,16441
X-2538,6814
X-2538,5806
X-2538,5172
X-2538,4740
X-2538,4215
X-2538,13948
X-2538,10553
X-2538,1232
X-2538,12296
X-2538,6256
X-2538,17058
X-2538,14798
X-2538,4700
X-2538,12538
X-2538,2414
X-2538,4836
X-2538,9009
X-2538,6226
X-2538,2174
X-2538,10089
X-2538,8106
X-2538,5563
X-2538,9017
X-2538,12865
X-2538,15774
X-2538,15883
X-2538,8250
X-2538,14018
X-2538,12865
X-2538,14488
X-2538,10665
X-2538,10779
X-2538,9093
X-2538,5383
X-2538,12126
X-2538,12652
X-2538,5493
X-2538,16166
X-2538,15793
X-2538,625
X-2538,723
X-2538,8232
X-2538,8240
X-2538,16586
X-2538,12375
X-2538,16177
X-2538,16199
X-2538,15967
X-2538,14758
X-2538,8229
X-2538,15123
X-2538,13425
X-2538,14608
X-2538,12445
X-2538,2010
X-2538,14775
X-2538,16191
X-2538,8230
X-2538,3341
X-2538,14718
X-2538,5539
X-2538,9200
X-2538,5673
X-2538,17148
X-2538,9981
X-2538,14136
X-2538,7725
X-2538,10289
X-2538,2391
X-2538,15850
X-2538,8234
X-2538,6423
X-2538,16860
X-2538,3186
X-2538,13227
X-2538,15394
X-2538,13324
X-2538,16278
X-2538,6145
X-2538,1513
X-2538,13736
X-2538,16374
X-2538,7903
X-2538,15186
X-2538,8223
X-2538,4438
X-2538,14523
X-2538,15369
X-2538,8499
X-2538,9639
X-2538,3245
X-2538,16413
X-2538,12621
X-2538,3502
X-2538,8236
X-2538,10617
X-2538,16426
X-2538,11633
X-2538,7670
X-2538,12706
X-2538,4967
X-2538,8238
X-2538,11257
X-2538,3217
X-2538,9671
X-2538,4390
X-2538,15859
X-2538,13540
X-2538,7569
X-2538,13481
X-2538,17054
X-2538,16819
X-2538,10219
X-2538,875
X-2538,1618
X-2538,7924
X-2538,1319
X-2538,7949
X-2538,4803
X-2538,6060
X-2538,3509
X-2538,4067
X-2538,15228
X-2538,1303
X-2538,5202
X-2538,11052
X-2538,14360
X-2538,13584
X-2538,14690
X-2538,14373
X-2538,967
X-2538,11669
X-2538,9635
X-2538,8160
X-2538,16564
X-2538,15475
X-2538,3041
X-2538,12294
X-2538,13963
X-2538,11624
X-2538,7856
X-2538,10771
X-2538,13532
X-2538,5110
X-2538,8751
X-2538,16624
X-2538,4632
X-2538,10376
X-2538,10443
X-2538,12615
X-2538,7780
X-2564,8461
X-2564,16086
X-2564,16086
X-2564,1579
X-2564,15644
X-2564,588
X-2564,13661
X-2564,5438
X-2564,2225
X-2564,12526
X-2564,8819
X-2564,13951
X-2564,8233
X-2564,2780
X-2564,12407
X-2564,4140
X-2564,2548
X-2564,3788
X-2564,15535
X-2564,3120
X-2564,13600
X-2564,4304
X-2564,829
X-2564,7496
X-2564,15739
X-2564,9492
X-2564,2280
X-2564,1233
X-2564,4014
X-2564,15363
X-2564,6960
X-2564,7420
X-2564,15960
X-2564,4925
X-2564,7273
X-2564,1568
X-2564,11662
X-2564,4804
X-2564,2242
X-2564,8555
X-2564,6308
X-2564,15995
X-2564,15269
X-2564,4243
X-2564,1333
X-2564,12804
X-2564,5496
X-2564,15810
X-2564,13063
X-2564,16327
X-2564,216
X-2564,15292
X-2564,12544
X-2564,2589
X-2564,6561
X-2564,16718
X-2564,14355
X-2564,10967
X-2564,10264
X-2564,7820
X-2564,16068
X-2564,6086
X-2564,1935
X-2564,864
X-2564,1338
X-2564,9938
X-2564,14694
X-2564,15042
X-2564,6335
X-2564,7163
X-2564,4076
X-2564,8693
X-2564,529
X-2564,4347
X-2564,9030
X-2564,2203
X-2564,1475
X-2564,12193
X-2564,9636
X-2564,9751
X-2564,703
X-2564,7666
X-2564,14367
X-2564,7118
X-2564,5387
X-2564,14800
X-2564,8996
X-2564,354
X-2564,552
X-2564,10605
X-2564,6722
X-2564,15330
X-2564,15229
X-2564,10759
X-2564,8866
X-2564,1021
X-2564,2582
